Date,Open,High,Low,Close,Volume
2017-10-16,4834,6275,4364,6276,4750683
2017-10-17,7288,8158,6988,8158,1029793
2017-10-18,10268,10597,9556,10598,338675
2017-10-19,12494,13749,10967,12809,3410349
2017-10-20,12080,13278,10312,10313,1502457
2017-10-23,10668,11710,10098,10498,1120863
2017-10-24,10126,10368,9128,9229,637539
2017-10-25,9299,10084,8857,9514,684757
2017-10-26,9299,9385,8686,8801,287749
2017-10-27,8772,9270,8600,9057,325061
2017-10-30,8900,9042,8600,8986,174978
2017-10-31,8871,9755,8757,9172,447490
2017-11-01,9313,10212,9156,10213,381446
2017-11-02,9955,10212,9556,10099,300617
2017-11-03,9670,9784,9270,9642,214363
2017-11-06,9270,9356,8871,8944,163962
2017-11-07,9042,9170,8686,9043,145715
2017-11-08,9184,9413,8886,9000,220943
2017-11-09,9028,9313,8842,8843,158020
2017-11-10,9056,10268,9056,9258,1045187
2017-11-13,9413,9413,9099,9200,155965
2017-11-14,9284,9313,8628,8815,207989
2017-11-15,8814,8871,8371,8387,155643
2017-11-16,8257,8586,8129,8373,128800
2017-11-17,8386,8514,8172,8302,91169
2017-11-20,8343,8343,7601,7674,657185
2017-11-21,7701,7715,7302,7417,228947
2017-11-22,7430,7887,7302,7446,317450
2017-11-23,7444,8129,7316,7702,461011
2017-11-24,7772,7959,7516,7518,203984
2017-11-27,7587,7601,7259,7303,111170
2017-11-28,7316,7444,7131,7132,116099
2017-11-29,7102,7444,7102,7375,82410
2017-11-30,7388,7558,7117,7132,122571
2017-12-01,7288,7288,6788,6861,114818
2017-12-04,6888,6917,6660,6690,78036
2017-12-05,6717,7117,6674,7003,111304
2017-12-06,6917,7045,6817,6875,70579
2017-12-07,6888,7045,6603,6647,59644
2017-12-08,6689,6888,6560,6633,55618
2017-12-11,6660,6931,6617,6847,59045
2017-12-12,7003,7274,6717,6761,103484
2017-12-13,6745,6845,6674,6833,36897
2017-12-14,6902,7117,6874,7046,120444
2017-12-15,7131,7188,6817,6833,69385
2017-12-18,6888,6931,6631,6633,50993
2017-12-19,6674,6674,6261,6276,80819
2017-12-20,6304,6346,6076,6148,44409
2017-12-21,6161,6161,5733,5820,72019
2017-12-22,5833,5961,5747,5891,37624
2017-12-26,5833,6004,5804,5919,30015
2017-12-27,5904,6175,5804,6134,54006
2017-12-28,6218,6218,5990,6005,24992
2018-01-02,6132,6204,5990,6134,28165
2018-01-03,6275,7973,6275,7973,1404491
2018-01-04,7844,8971,7516,7760,1418823
2018-01-05,7616,7801,7359,7617,366486
2018-01-08,8101,8443,7616,7674,698487
2018-01-09,7672,7959,7216,7360,233943
2018-01-10,7274,7830,7188,7717,214559
2018-01-11,7558,7658,7416,7446,102589
2018-01-12,7587,7630,7131,7146,112712
2018-01-15,7245,7259,6974,7103,76856
2018-01-16,6931,7316,6845,7103,112060
2018-01-17,7131,7345,7017,7345,123070
2018-01-18,7373,7502,7245,7331,113721
2018-01-19,7359,7487,7231,7231,73839
2018-01-22,7231,7231,7003,7032,50941
2018-01-23,7045,7117,6859,6932,72073
2018-01-24,6960,7074,6859,6932,53332
2018-01-25,6931,7031,6859,6975,41341
2018-01-26,7088,7487,7074,7260,219998
2018-01-29,7259,7316,7131,7246,63074
2018-01-30,7245,7487,7174,7446,103094
2018-01-31,7473,7844,7330,7403,222970
2018-02-01,7302,7416,7102,7103,83036
2018-02-02,7088,7102,6874,6875,58801
2018-02-05,6660,6660,6489,6519,53388
2018-02-06,6032,6360,5876,6333,69852
2018-02-07,6446,6503,6218,6219,32391
2018-02-08,6132,6332,6132,6304,28017
2018-02-09,6132,6161,6046,6076,24964
2018-02-12,6090,6246,6046,6062,16999
2018-02-13,6132,6175,6018,6048,21928
2018-02-14,6046,6104,5961,6076,14698
2018-02-19,6104,6332,6104,6319,24249
2018-02-20,6289,6375,6147,6333,17344
2018-02-21,6389,6503,6304,6504,19880
2018-02-22,6446,6560,6389,6447,14520
2018-02-23,6446,6503,6304,6304,19129
2018-02-26,6360,6360,6204,6205,14677
2018-02-27,6218,6332,6161,6162,22030
2018-02-28,6147,6246,6090,6162,22053
2018-03-02,6161,6161,6046,6076,15543
2018-03-05,6004,6061,5762,5763,35054
2018-03-06,5932,5932,5733,5805,17146
2018-03-07,5747,5818,5704,5734,18889
2018-03-08,5762,5847,5719,5848,10960
2018-03-09,5847,6076,5833,6019,20738
2018-03-12,6061,6147,6018,6076,17916
2018-03-13,6147,6147,5932,6119,17893
2018-03-14,6118,6118,5975,5991,12560
2018-03-15,6076,6076,5918,6048,12536
2018-03-16,6004,7074,6004,6476,400345
2018-03-19,6475,6760,6346,6647,78340
2018-03-20,6617,6631,6461,6476,54033
2018-03-21,6446,6546,6261,6276,53935
2018-03-22,6275,6346,6132,6190,31630
2018-03-23,5990,6147,5790,5791,40857
2018-03-26,5733,5833,5562,5635,45438
2018-03-27,5690,5904,5690,5834,30541
2018-03-28,5861,5961,5776,5877,15815
2018-03-29,5904,6090,5890,5991,19245
2018-03-30,6004,6104,5932,5991,16536
2018-04-02,5975,5990,5676,5791,41042
2018-04-03,5661,5818,5633,5763,33653
2018-04-04,5762,5975,5633,5763,28693
2018-04-05,5762,5847,5719,5763,16240
2018-04-06,5762,5847,5661,5677,18399
2018-04-09,5676,5690,5576,5635,21049
2018-04-10,5661,5661,5419,5477,32965
2018-04-11,5491,5605,5491,5520,15693
2018-04-12,5519,5733,5491,5677,17620
2018-04-13,5676,5847,5562,5691,21792
2018-04-16,5690,5762,5647,5734,15173
2018-04-17,5733,5847,5533,5605,339945
2018-04-18,5605,5818,5590,5706,61970
2018-04-19,5833,5847,5605,5620,254675
2018-04-20,5562,5619,5305,5306,110429
2018-04-23,5334,5362,5034,5050,87232
2018-04-24,5091,5134,4962,4992,46897
2018-04-25,5020,5162,4991,5050,46527
2018-04-26,5119,5362,5105,5192,68345
2018-04-27,5220,5291,5105,5149,31205
2018-04-30,5277,5348,5134,5249,65393
2018-05-02,5248,5377,5205,5292,54537
2018-05-03,5377,5391,5248,5292,42624
2018-05-04,5334,5362,5020,5192,44400
2018-05-08,5205,5305,5034,5121,43191
2018-05-09,5191,5205,5005,5164,22603
2018-05-10,5162,5220,5063,5106,27335
2018-05-11,5162,5405,5105,5306,78752
2018-05-14,5334,5391,5134,5206,43476
2018-05-15,5148,5234,5048,5106,51564
2018-05-16,4976,5162,4948,4992,51328
2018-05-17,5105,5134,4991,5021,26182
2018-05-18,5020,5119,5005,5092,19906
2018-05-21,5148,5191,5063,5106,26222
2018-05-23,5091,5162,5077,5149,20016
2018-05-24,5162,5334,5148,5206,56650
2018-05-25,5105,5134,5020,5106,31264
2018-05-28,5105,5105,5034,5064,23682
2018-05-29,5177,5362,5077,5078,80903
2018-05-30,5077,5134,5005,5035,30481
2018-05-31,5105,5134,5034,5106,21506
2018-06-01,5105,5220,5063,5192,24501
2018-06-04,5263,5362,5162,5178,41571
2018-06-05,5191,5248,5162,5220,20753
2018-06-07,5220,5533,5205,5435,123940
2018-06-08,5433,5476,5291,5406,494924
2018-06-11,5419,5419,5177,5220,53644
2018-06-12,5220,5220,5020,5078,63454
2018-06-14,5077,5091,4976,5035,21595
2018-06-15,5034,5091,4991,5050,12335
2018-06-18,4991,5048,4678,4836,51518
2018-06-19,4734,4877,4435,4535,54157
2018-06-20,4492,4663,4407,4607,35866
2018-06-21,4606,4635,4478,4593,19980
2018-06-22,4578,4620,4407,4436,22907
2018-06-25,4407,4564,4392,4564,11934
2018-06-26,4521,4564,4435,4507,11880
2018-06-27,4635,4663,4478,4550,11638
