Date,Open,High,Low,Close,Volume
2015-08-07,13414,14746,10703,10798,4197012
2015-08-10,12177,12320,10988,11036,2568479
2015-08-11,11321,12273,11226,11464,1848946
2015-08-12,11226,12225,10941,11940,1184131
2015-08-13,12035,13700,12035,12987,1721579
2015-08-17,12939,12986,12130,12273,440915
2015-08-18,12273,12463,11226,11417,542434
2015-08-19,11749,11797,10750,11036,704059
2015-08-20,11226,11654,10988,10989,556889
2015-08-21,10465,10750,10084,10370,535877
2015-08-24,10132,10560,8895,8896,700396
2015-08-25,9133,10608,8857,10132,966847
2015-08-26,10132,10941,9989,10893,537260
2015-08-27,10941,11559,10798,11179,609034
2015-08-28,11274,11321,10941,11179,208678
2015-08-31,11036,11702,10893,11226,253050
2015-09-01,11178,12177,11036,11417,678415
2015-09-02,11274,11559,10465,11084,539049
2015-09-03,11226,11749,11083,11559,472459
2015-09-04,11607,11844,10750,11131,326628
2015-09-07,11226,11369,10750,10941,157478
2015-09-08,11131,11749,10845,11226,658965
2015-09-09,11464,11749,11274,11750,490378
2015-09-10,11559,12130,11369,11559,395654
2015-09-11,11607,11654,10988,11369,418914
2015-09-14,11416,11416,10845,10941,296232
2015-09-15,10893,11178,10750,11036,231477
2015-09-16,11131,11797,11036,11607,472729
2015-09-17,11607,11654,11131,11322,265036
2015-09-18,11369,11416,11178,11369,193388
2015-09-21,11178,11274,10370,10418,497499
2015-09-22,10370,10655,10179,10465,303471
2015-09-23,10275,10465,9418,9419,641240
2015-09-24,9513,9609,9323,9324,549258
2015-09-25,9409,9609,9028,9504,759475
2015-09-30,9409,10179,9380,9942,1015223
2015-10-01,10037,10560,9894,10323,730195
2015-10-02,10322,10703,10227,10370,531582
2015-10-05,10417,10655,10275,10418,389992
2015-10-06,10512,10560,10084,10132,210565
2015-10-07,10227,10322,10037,10085,86064
2015-10-08,10132,10845,10132,10656,572467
2015-10-12,10655,10703,10370,10513,94699
2015-10-13,10465,10560,9989,10275,173374
2015-10-14,10275,10275,9751,9895,162538
2015-10-15,9989,10227,9751,10132,87309
2015-10-16,10132,10275,9894,10085,155730
2015-10-19,10084,10132,9751,9847,119895
2015-10-20,9751,9989,9751,9942,98538
2015-10-21,9894,9894,9361,9485,547650
2015-10-22,9485,9485,9057,9210,310942
2015-10-23,9209,9295,9142,9229,100792
2015-10-26,9333,9333,9038,9124,173654
2015-10-27,9000,9095,7687,7935,1617219
2015-10-28,7934,8124,7868,7897,337377
2015-10-29,7972,8258,7858,7963,232132
2015-10-30,7963,8048,7497,7583,368550
2015-11-02,7611,7830,7544,7725,218337
2015-11-03,7734,7849,7373,7468,390083
2015-11-04,7477,7620,7477,7611,131071
2015-11-05,7620,7944,7554,7916,191025
2015-11-06,7944,8086,7563,7659,225165
2015-11-09,7582,7658,7430,7507,141078
2015-11-10,7325,7430,7030,7107,308420
2015-11-11,7249,7401,7030,7221,247170
2015-11-12,7192,7268,7106,7164,136675
2015-11-13,7068,7125,6764,6879,262217
2015-11-16,6735,6802,6621,6622,152235
2015-11-17,6697,6907,6659,6879,97337
2015-11-18,6869,6983,6583,6612,221982
2015-11-19,6688,6735,6536,6565,192987
2015-11-20,6593,7002,6545,6565,368605
2015-11-23,6621,6688,6545,6555,186962
2015-11-24,6583,6612,6298,6374,352211
2015-11-25,6374,6440,6212,6317,267918
2015-11-26,6317,6631,6307,6565,244905
2015-11-27,6650,6735,6469,6489,173486
2015-11-30,6507,6593,6374,6593,97172
2015-12-01,6583,6821,6469,6774,276583
2015-12-02,6888,6926,6383,6403,354506
2015-12-03,6412,6459,6317,6374,99534
2015-12-04,6288,6469,6288,6422,67584
2015-12-07,6440,6498,6269,6270,91231
2015-12-08,6184,6288,6050,6117,139574
2015-12-09,5993,6203,5993,6051,89828
2015-12-10,6012,6165,5832,6051,157491
2015-12-11,6050,6088,5774,5775,135032
2015-12-14,5689,5698,5413,5461,259572
2015-12-15,5384,5527,5384,5509,93719
2015-12-16,5537,6041,5489,5851,158186
2015-12-17,5917,6878,5794,6156,1542150
2015-12-18,6146,6345,5993,6260,232707
2015-12-21,6184,6307,6003,6032,258948
2015-12-22,6031,6117,5927,5975,82590
2015-12-23,5974,6031,5822,6022,86905
2015-12-24,6022,6050,5927,5994,70002
2015-12-28,6031,6126,5936,6127,154744
2015-12-29,6288,6393,6012,6013,159263
2015-12-30,6031,6250,5851,6232,130848
2016-01-04,6250,6536,6222,6441,242697
2016-01-05,6383,6517,6345,6441,120896
2016-01-06,6402,6517,6174,6203,175714
2016-01-07,6117,6231,5974,5975,106685
2016-01-08,5851,5984,5717,5794,162413
2016-01-11,5689,5755,5632,5661,110005
2016-01-12,5632,5803,5632,5775,106499
2016-01-13,5746,5851,5689,5689,94614
2016-01-14,5565,5736,5537,5699,91217
2016-01-15,5717,6079,5632,5708,158684
2016-01-18,5603,5736,5565,5727,72643
2016-01-19,5717,5927,5698,5861,130282
2016-01-20,5860,5889,5461,5461,195920
2016-01-21,5461,5575,5356,5404,60351
2016-01-22,5413,5518,5261,5337,136216
2016-01-25,5337,5432,5327,5432,109479
2016-01-26,5356,5422,5289,5328,76967
2016-01-27,5403,5432,5213,5261,109501
2016-01-28,5242,5327,5147,5271,104479
2016-01-29,5261,5337,5156,5328,103596
2016-02-01,5346,5422,5308,5375,64866
2016-02-02,5413,5470,5308,5366,93525
2016-02-03,5327,6241,5308,6079,1114593
