Date,Open,High,Low,Close,Volume
2019-12-10,4160,4328,2958,3111,27966743
2019-12-11,3035,3610,2902,3060,33576196
2019-12-12,3274,3472,3029,3096,18318174
2019-12-13,3101,3182,3004,3025,4056110
2019-12-16,3024,3085,2856,2898,2609681
2019-12-17,2902,3050,2861,2923,3156622
2019-12-18,2989,3182,2922,2994,6805121
2019-12-19,3096,3131,2892,2918,2649704
2019-12-20,2907,2922,2754,2760,1852704
2019-12-23,2734,2749,2591,2592,1260594
2019-12-24,2602,2698,2556,2612,1813553
2019-12-26,2749,2872,2612,2628,1760455
2019-12-27,2637,2688,2612,2653,1190537
2019-12-30,2642,2658,2581,2602,681135
2020-01-02,2602,2627,2571,2623,432786
2020-01-03,2632,2648,2591,2638,878054
2020-01-06,2637,2693,2576,2587,1057909
2020-01-07,2602,2607,2523,2541,717765
2020-01-08,2525,2525,2322,2322,843987
2020-01-09,2367,2413,2367,2376,353410
2020-01-10,2383,2462,2378,2409,579545
2020-01-13,2408,2451,2395,2424,290966
2020-01-14,2444,2444,2383,2388,285937
2020-01-15,2383,2482,2367,2444,568059
2020-01-16,2451,2469,2375,2383,330108
2020-01-17,2398,2431,2367,2414,368352
2020-01-20,2393,2426,2373,2376,234546
2020-01-21,2367,2423,2322,2322,299232
2020-01-22,2342,2342,2294,2320,280429
2020-01-23,2324,2339,2296,2297,205915
2020-01-28,2189,2215,2087,2106,735268
2020-01-29,2136,2146,2090,2103,241753
2020-01-30,2100,2136,1986,1986,450662
2020-01-31,2001,2029,1899,1899,467454
2020-02-03,1896,1922,1815,1915,444580
2020-02-04,1907,1970,1904,1943,225984
2020-02-05,1955,1983,1945,1961,149594
2020-02-06,1970,2014,1960,1996,252497
2020-02-07,1996,2011,1965,1973,115044
2020-02-10,1973,1980,1912,1940,206580
2020-02-11,1942,1970,1932,1940,139273
2020-02-12,1942,2520,1935,2521,13148993
2020-02-13,2637,2948,2500,2607,24930937
2020-02-14,2648,2795,2518,2694,12360528
2020-02-17,2653,3116,2571,2954,27000091
2020-02-18,2912,3197,2897,3004,9205634
2020-02-19,3029,3116,2953,2954,4452343
2020-02-20,2938,3045,2795,2826,2348036
2020-02-21,2785,3304,2749,2994,13807528
2020-02-24,3080,3498,2912,2913,22002579
2020-02-25,2816,2836,2510,2572,3569342
2020-02-26,2571,2724,2429,2444,3496438
2020-02-27,2444,2566,2217,2258,1853238
2020-02-28,2189,2248,2062,2103,1012690
2020-03-02,2103,2171,2047,2139,621174
2020-03-03,2161,2418,2146,2342,3498954
2020-03-04,2299,2477,2291,2335,1672639
2020-03-05,2355,2423,2253,2286,685198
2020-03-06,2245,2314,2187,2197,439373
2020-03-09,2197,2199,2036,2062,555316
2020-03-10,2011,2047,1937,2032,564314
2020-03-11,2036,2138,1952,1958,845511
2020-03-12,1935,1980,1708,1721,638202
2020-03-13,1509,1568,1385,1487,844823
2020-03-16,1486,1619,1448,1477,1114591
2020-03-17,1367,1509,1339,1505,707161
2020-03-18,1532,1652,1374,1375,658346
